s6688,Movie,Emelie,Michael Thelin,"Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem",United States,"August 2, 2018",2016,TV-MA,82 min,"Horror Movies, Thrillers","A SUBURBAN COUPLE HIRES A NEW SITTER TO WATCH THEIR THREE KIDS FOR THE NIGHT, UNAWARE THAT THE YOUNG WOMAN ISN'T WHO SHE CLAIMS TO BE."
s6689,Movie,Emma' (Mother),Riri Riza,"Cut Mini Theo, Christoffer Nelwan, Arman Dewarti, Jajang C. Noer, Indah Permatasari, Dimi Cindyastira, Irmawati Jabbar, Andreuw Parinussa, Fanesa Kayla",Indonesia,"October 5, 2018",2016,TV-PG,74 min,"Dramas, International Movies","IN 1950S MAKASSAR, THE LIFE OF A DEVOTED MOTHER IS UPENDED WHEN ANOTHER WOMAN ENTERS HER HUSBAND'S LIFE."
s6690,Movie,Emo the Musical,Neil Triffett,"Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida, Lucy Barrett, Ben Bennett, Craig Hyde-Smith, Geraldine Viswanathan, Kevin Clayette, Bridie Carter",Australia,"February 1, 2018",2016,TV-MA,94 min,"Dramas, International Movies, Music & Musicals","EXPELLED FROM PRIVATE SCHOOL FOR ATTEMPTED SUICIDE, EMO ETHAN ENTERS THE WORLD OF SEYMOUR HIGH AND MEETS A CUTE CHRISTIAN WHO'S READY TO CONVERT HIM."
s6691,TV Show,Emogenius,,Hunter March,United States,"December 15, 2018",2017,TV-PG,1 Season,Reality TV,"TWO PAIRS OF CONTESTANTS GO HEAD-TO-HEAD FOR SEVERAL ROUNDS, DECIPHERING PUZZLES AND MESSAGES COMPRISED OF EMOJIS FOR A CHANCE AT A $10,000 PRIZE."
s6692,Movie,Empire of Scents,Kim Nguyen,,"Canada, France, Italy, Morocco, United States","January 1, 2018",2014,TV-14,87 min,"Documentaries, International Movies",THIS DOCUMENTARY EXPLORES THE EXTENT TO WHICH OUR SENSE OF SMELL DIRECTS OUR SURVIVAL INSTINCTS AND ENRICHES OUR SENSUAL EXPERIENCES.
s6693,Movie,Employee of the Month,Greg Coolidge,"Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick, Tim Bagley, Brian George, Efren Ramirez, Marcello Thedford, Danny Woodburn, Harland Williams",United States,"October 1, 2020",2006,PG-13,108 min,"Comedies, Romantic Movies",WAREHOUSE WORKERS VINCE AND ZACK COMPETE IN A FULL-ON WAR TO BE NAMED EMPLOYEE OF THE MONTH AND WIN A DATE WITH THEIR DREAM GIRL.
s6694,TV Show,Encerrados,,"Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg",,"June 18, 2018",2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies","THIS FICTIONAL SERIES TELLS THE STORIES OF WHAT HAPPENS TO PEOPLE WHEN THEY FEEL CAGED IN, WHETHER PHYSICALLY, PSYCHOLOGICALLY OR EMOTIONALLY."
s6695,Movie,Encounter: The Killing,Ajay Phansekar,"Naseeruddin Shah, Tara Deshpande, Akash Khurana, Ratna Pathak Shah, Dilip Prabhavalkar, Avtar Gill",India,"December 31, 2019",2002,TV-14,151 min,"Dramas, Independent Movies, International Movies","AFTER ACCIDENTALLY KILLING A YOUNG MOBSTER, A GUILT-STRICKEN POLICE OFFICER SEARCHES FOR THE PARENTS WHO NEVER CAME FORWARD TO CLAIM THEIR SON'S BODY."
s6696,TV Show,Encounters with Evil,,Richard Lintern,United Kingdom,"July 12, 2019",2016,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries","THIS DOCUMENTARY SERIES TRIES TO GET AT THE ROOT OF SOME OF THE MOST HEINOUS CRIMES EVER COMMITTED BY DERANGED, COLD-BLOODED CRIMINALS."
s6697,Movie,End of Watch,David Ayer,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick, David Harbour, Frank Grillo, America Ferrera, Cle Sloan, Jaime FitzSimons, Cody Horn, Shondrella Avery, America Ferrara",United States,"November 23, 2019",2012,R,109 min,Action & Adventure,"OFFICERS TAYLOR AND ZAVALA PATROL THE STREETS OF SOUTH CENTRAL LOS ANGELES, AN AREA OF THE CITY RULED BY GANGS AND RIDDLED WITH DRUG VIOLENCE."
s6698,TV Show,Enemigo íntimo,,"Raúl Méndez, Fernanda Castillo, Matias Novoa, Guillermo Quintanilla, Leonardo Daniel, Otto Sirgo, Alejandro Speitzer, Armando Hernández, Valentina Acosta, Elvira Monsell",,"August 8, 2018",2018,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas","SIBLINGS SEPARATED AS CHILDREN WHO NO LONGER RECOGNIZE EACH OTHER ARE PITTED AGAINST EACH OTHER IN A WAR INVOLVING DRUGS, CRIME AND BETRAYAL."
s6699,Movie,Enemy,Denis Villeneuve,"Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon, Isabella Rossellini, Joshua Peace, Tim Post","Canada, Spain, France","July 15, 2018",2013,R,91 min,"Independent Movies, Thrillers","WHEN A HUMDRUM ACADEMIC SPOTS HIS DOUBLE IN A MOVIE, HE LAUNCHES A SEARCH THAT LEADS HIM TO A SMALL-TIME ACTOR WHO LOOKS EXACTLY LIKE HIM."
s6700,Movie,Enlighten Us,Jenny Carchman,James Arthur Ray,United States,"January 18, 2017",2016,TV-14,93 min,Documentaries,THIS DOCUMENTARY DIGS DEEP TO RECOUNT THE SAGA OF THE SUPERSTAR SELF-HELP GURU CONVICTED OF NEGLIGENT HOMICIDE IN THE DEATHS OF THREE FOLLOWERS.
s6701,Movie,Entanglement,Jason James,"Thomas Middleditch, Jess Weixler, Diana Bang, Randal Edwards, Marilyn Norry, Johannah Newmarch, Nicole LaPlaca",Canada,"December 9, 2018",2018,TV-MA,85 min,"Dramas, Independent Movies, Romantic Movies","AFTER HIS AILING FATHER MAKES A SHOCKING CONFESSION, A DESPERATELY DEPRESSED MAN SETS OUT TO FIND THE WOMAN HE BELIEVES WILL CHANGE HIS DESTINY."
s6702,Movie,Enter the Dragon,Robert Clouse,"Bruce Lee, John Saxon, Jim Kelly, Ahna Capri, Kien Shih, Robert Wall, Angela Mao, Betty Chung, Geoffrey Weeks, Bolo Yeung, Peter Archer","Hong Kong, United States","January 1, 2021",1973,R,103 min,"Action & Adventure, Classic Movies","RECRUITED BY A BRITISH AGENT, SHAOLIN MASTER LEE INFILTRATES A REMOTE ISLAND AND A BRUTAL MARTIAL ARTS TOURNAMENT TO SPY ON A SINISTER CRIME LORD."
s6703,Movie,Equals,Drake Doremus,"Nicholas Hoult, Kristen Stewart, Jacki Weaver, Guy Pearce, Rebecca Hazlewood, Scott Lawrence, Kai Lennox, Rizwan Manji","United States, Indonesia","October 28, 2018",2015,PG-13,102 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",TWO YOUNG LOVERS DEPART FROM THE NORM SIMPLY BY HAVING ROMANTIC FEELINGS FOR EACH OTHER IN A SOCIETY WHERE HUMANS HAVE BEEN RELIEVED OF ALL EMOTIONS.
s6704,Movie,Equilibrium,Kurt Wimmer,"Christian Bale, Emily Watson, Taye Diggs, Angus Macfadyen, Sean Bean, Sean Pertwee, Matthew Harbour, William Fichtner",United States,"June 8, 2019",2002,R,107 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy","IN A DYSTOPIAN FUTURE, A TOTALITARIAN REGIME MAINTAINS PEACE BY SUBDUING THE POPULACE WITH A DRUG, AND DISPLAYS OF EMOTION ARE PUNISHABLE BY DEATH."
s6705,Movie,"\"Escape from the \"\"Liberty\"\" Cinema\"",Wojciech Marczewski,"Janusz Gajos, Zbigniew Zamachowski, Teresa Marczewska, Piotr Fronczewski, Władysław Kowalski, Michał Bajor, Jan Peszek, Jerzy Bińczycki",Poland,"October 1, 2019",1990,TV-MA,88 min,"Comedies, Dramas, Independent Movies","ARTISTIC REBELLION IGNITES AT THE MOVIES WHEN FILM CHARACTERS SUDDENLY SPEAK FREELY TO THE AUDIENCE, PROMPTING A SURLY CENSOR TO COMBAT THE UPRISING."
s6706,Movie,Esperando La Carroza,Alejandro Doria,"Luis Brandoni, China Zorrilla, Antonio Gasalla, Julio De Grazia, Betiana Blum, Monica Villa, Juan Manuel Tenuta, Andrea Tenuta, Cecilia Rossetto, Enrique Pinti",Argentina,"July 15, 2018",1985,NR,95 min,"Comedies, Cult Movies, International Movies",CORA HAS THREE SONS AND A DAUGHTER AND SHE´S ALMOST 80. ONE DAY DURING A FAMILY REUNION THE BIG QUESTION COMES UP: WHO WILL BE HER HEIR?
s6707,Movie,Estar o no estar,Marcelo González,"Flavio Medina, Aislinn Derbez, Patricia Reyes Spíndola, Tiaré Scanda, Angélica Aragón, Horacio Castelo, Gonzalo Garcia Vivanco, Rubén González Garza, Iliana de la Garza, Mary Paz Mata",Mexico,"January 14, 2017",2016,TV-14,100 min,"Dramas, International Movies, Romantic Movies","AN ILL AND ADDLED MAN RECALLS WHAT SEEMS TO BE A BRIEF BUT POWERFUL PAST ROMANCE WITH A KINDRED SPIRIT, A YOUNG RUSSIAN WOMAN WHO LIVED A LONELY LIFE."
s6708,Movie,Ethirmarai,,"Ramanathan, Rakesh",India,"April 1, 2018",2018,TV-14,91 min,"International Movies, Music & Musicals, Thrillers","WHILE INVESTIGATING A BRUTAL STRING OF DEATHS, A DETECTIVE BEGINS TO SUSPECT THAT MIND CONTROL MAY HAVE PLAYED A PART IN THE MURDERS."
s6709,Movie,Euphoria,Valeria Golino,"Riccardo Scamarcio, Valerio Mastandrea, Isabella Ferrari, Valentina Cervi, Jasmine Trinca, Andrea Germani, Marzia Ubaldi, Iaia Forte",Italy,"November 1, 2019",2018,R,110 min,"Dramas, International Movies, LGBTQ Movies","AN ENTREPRENEUR PRONE TO PARTYING AND HIS ESTRANGED BROTHER, A TEACHER RESIGNED TO A HUMDRUM LIFE, BEGIN TO BOND UNDER FRAGILE CIRCUMSTANCES."
s6710,TV Show,Eurovision Song Contest,,"Bar Refaeli, Erez Tal, Assi Azar, Lucy Ayoub",,"July 23, 2019",2019,TV-PG,1 Season,International TV Shows,SINGERS FROM ALL OVER EUROPE REPRESENT THEIR COUNTRIES IN AN INTERNATIONAL SHOWDOWN AND VIE FOR SUPERSTAR GLORY.
s6711,Movie,Evan Almighty,Tom Shadyac,"Steve Carell, John Goodman, Molly Shannon, Lauren Graham, Graham Phillips, Johnny Simmons, Morgan Freeman, Wanda Sykes, John Michael Higgins, Jonah Hill, Jimmy Bennett",United States,"April 16, 2019",2007,PG,96 min,"Children & Family Movies, Comedies, Faith & Spirituality","GOD SUMMONS NARCISSISTIC EVAN TO BUILD AN ARK IN PREPARATION FOR A FLOOD. MEANWHILE, EVAN'S FAMILY INTERPRETS HIS NEW HOBBY AS A MIDLIFE CRISIS."
s6712,Movie,Event Horizon,Paul W.S. Anderson,"Laurence Fishburne, Sam Neill, Kathleen Quinlan, Joely Richardson, Richard T. Jones, Jack Noseworthy, Jason Isaacs, Sean Pertwee","United Kingdom, United States","January 1, 2020",1997,R,96 min,"Horror Movies, Sci-Fi & Fantasy","AFTER A SIGNAL IS RECEIVED FROM A LONG-MISSING SPACESHIP, A RESCUE SHIP INVESTIGATES, BUT THE CREW SOON REALIZES SOMETHING UNIMAGINABLE HAS HAPPENED."
s6713,Movie,Every Time I Die,Robi Michael,"Drew Fonteiro, Marc Menchaca, Michelle Macedo, Tyler Fleming, Melissa Macedo, Kenneth Moronta, Frankie Hinton",United States,"February 25, 2020",2019,TV-MA,98 min,"Dramas, Independent Movies, Thrillers","AFTER A PARAMEDIC’S VIOLENT DEATH DURING A WEEKEND TRIP, HIS SPIRIT INHABITS HIS FRIENDS’ BODIES IN AN EFFORT TO SAVE THEM FROM A SIMILAR FATE."
s6714,Movie,Everybody Knows,Asghar Farhadi,"Penélope Cruz, Javier Bardem, Ricardo Darín, Eduard Fernández, Bárbara Lennie, Inma Cuesta, Elvira Mínguez, Ramón Barea, Carla Campra, Sara Sálamo, Roger Casamajor, José Ángel Egido","Spain, France, Italy","June 6, 2019",2019,R,133 min,"Dramas, International Movies, Thrillers","JOURNEYING BACK TO HER SMALL SPANISH HOMETOWN FOR HER SISTER'S WEDDING, LAURA MUST GRAPPLE WITH LONG-BURIED SECRETS WHEN HER DAUGHTER IS ABDUCTED."
s6715,TV Show,Everyday Miracles,,Mark Miodownik,United Kingdom,"August 1, 2017",2014,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",MATERIALS SCIENTIST MARK MIODOWNIK TAKES US INTO THE WORLD OF EVERYDAY OBJECTS THAT MAKE OUR LIVES MORE COMFORTABLE THAN THOSE OF OUR ANCESTORS.
s6716,Movie,Evolution,Ivan Reitman,"David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott, Ted Levine, Ethan Suplee, Michael Bower, Pat Kilbane, Ty Burrell, Dan Aykroyd",United States,"November 20, 2019",2001,PG-13,102 min,"Comedies, Sci-Fi & Fantasy","AFTER TWO COMMUNITY COLLEGE GEOLOGY PROFESSORS DISCOVER MICROSCOPIC ALIEN LIFE-FORMS ON A METEORITE, THE MILITARY AND GOVERNMENT BECOME INVOLVED."
s6717,Movie,Ex Machina,Alex Garland,"Domhnall Gleeson, Alicia Vikander, Oscar Isaac, Sonoya Mizuno, Claire Selby, Symara Templeman, Gana Bayarsaikhan, Tiffany Pisani, Corey Johnson, Evie Wray, Deborah Rosan",United Kingdom,"July 26, 2018",2015,R,108 min,"Dramas, Independent Movies, International Movies","A CODER AT A TECH COMPANY WINS A WEEK-LONG RETREAT AT THE COMPOUND OF HIS COMPANY'S CEO, WHERE HE'S TASKED WITH TESTING A NEW ARTIFICIAL INTELLIGENCE."
s6718,TV Show,Ex-Boyfriend,,"Tony Yang, Nana Lee, Jerry Huang, Liao Yi Chiao",China,"January 1, 2017",2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","STILL HAUNTED BY THE TRAUMATIC EVENT THAT ENDED HER HIGH SCHOOL ROMANCE, A YOUNG PROFESSIONAL GETS A NEW SUBORDINATE: HER FORMER SWEETHEART."
s6719,TV Show,Exclusive Edition,James Lee,"Berg Lee, Yise Loo, Alvin Wong, Hady, Monday Kang, Ruobing, Wymen Yang, May June, Aenie Wong, Ernest Chong",,"August 14, 2017",2008,TV-14,1 Season,"International TV Shows, TV Dramas","YOUNG JOURNALISTS WORKING FOR A MAGAZINE JUGGLE CAREERS, ROMANCE AND OTHER CHALLENGES WHILE REPORTING ON SOCIAL ISSUES AND NEWS STORIES IN MALAYSIA."
s6720,Movie,Executive Decision,Stuart Baird,"Kurt Russell, Halle Berry, John Leguizamo, Oliver Platt, Steven Seagal, Joe Morton, David Suchet, BD Wong, Len Cariou, Whip Hubley",United States,"November 1, 2019",1996,R,133 min,Action & Adventure,"WHEN TERRORISTS HIJACK A 747 AND TURN IT INTO A NERVE GAS BOMB AIMED AT WASHINGTON, D.C., COMMANDOS USE AN EXPERIMENTAL PLANE TO TRY TO STOP THEM."
s6721,Movie,Exit Afghanistan,"Anders Sømme Hammer, Marius Arnesen, Klaus Erik Okstad, Olav Njaastad",,Norway,"July 1, 2016",2013,TV-MA,58 min,"Documentaries, International Movies","FEATURING INTERVIEWS WITH PARTICIPANTS ON ALL SIDES, THIS DOCUMENTARY QUESTIONS NORWAY AND THE WEST'S PROTRACTED MILITARY INVOLVEMENT IN AFGHANISTAN."
s6722,Movie,Exit Strategy,Michael Whitton,"Jameel Saleem, Kimelia Weathers, Quincy Harris, Big Boy, Kevin Hart, Misty Alli, Noelle Balfour, Sid Burston, Carlos Castillo, Liz Hernandez, Nick Sinise",United States,"March 3, 2019",2012,NR,79 min,"Comedies, Romantic Movies","WHEN JAMES'S LIVING SITUATION TURNS SOUR, HE HAS LITTLE CHOICE BUT TO MOVE IN WITH HIS NEW GIRLFRIEND – A DECISION HE ALMOST IMMEDIATELY REGRETS."
s6723,Movie,Exit Wounds,Andrzej Bartkowiak,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson, Michael Jai White, Bill Duke, Jill Hennessy, Tom Arnold, Bruce McGill, David Vadim, Eva Mendes",United States,"October 1, 2019",2001,R,101 min,Action & Adventure,MAVERICK COP ORIN BOYD JOINS FORCES WITH AN UNLIKELY ALLY IN GANGSTER LATRELL WALKER TO TAKE DOWN A GROUP OF DIRTY DETROIT COPS.
s6724,Movie,Expo,Joseph Mbah,"Derek Davenport, Amelia Haberman, Shepsut Wilson, Titus Covington, Hayley Vrana, Michael Alvarez, Richard Lippert, Alfoniso Lopez",United States,"August 29, 2019",2019,TV-14,81 min,"Action & Adventure, Dramas, Independent Movies","MISTAKENLY ACCUSED OF KIDNAPPING, A VETERAN SOLDIER LEAVES A TRAIL OF BROKEN BAD GUYS IN HIS WAKE AS HE TRIES TO RESCUE A TEEN SEX TRAFFICKING VICTIM."
s6725,TV Show,Extras,,"Ricky Gervais, Stephen Merchant, Ashley Jensen, Shaun Williamson, Shaun Pye","United Kingdom, United States","March 31, 2017",2006,TV-MA,2 Seasons,"British TV Shows, TV Comedies","GRASPING HUNGRILY FOR STARDOM, BIT ACTOR ANDY MILLMAN AND HIS PAL MAGGIE SPEND THEIR DAYS CHASING AFTER WORK AS FILM AND TV EXTRAS."
s6726,Movie,Eyyvah Eyyvah,Hakan Algül,"Demet Akbağ, Ata Demirer, Özge Borak, Bican Günalan, Salih Kalyon, Tanju Tuncel, Meray Ülgen",Turkey,"March 10, 2017",2010,TV-MA,99 min,"Comedies, International Movies","A CLARINET PLAYER WHO LIVES WITH HIS GRANDPARENTS IN A SMALL VILLAGE IS FORCED TO MOVE TO ISTANBUL, WHERE HE MEETS A SINGER ENJOYING SUDDEN FAME."
s6727,Movie,Eyyvah Eyyvah 2,Hakan Algül,"Demet Akbağ, Ata Demirer, Özge Borak, Salih Kalyon, Tanju Tuncel, Meray Ülgen, Bican Günalan, Tarık Ünlüoğlu, Ayşenil Şamlıoğlu",Turkey,"March 10, 2017",2011,TV-PG,106 min,"Comedies, International Movies, Romantic Movies","HÜSEYIN HAS FOUND HIS FATHER, AND NOW HAS ONE MORE MISSION – TO GET TOGETHER WITH THE GIRL OF HIS DREAMS, WITH A LITTLE HELP FROM HIS NEW FRIEND."
s6728,Movie,Eyyvah Eyyvah 3,Hakan Algül,"Demet Akbağ, Ata Demirer, Özge Borak, Salih Kalyon, Tanju Tuncel, Serra Yılmaz, Tarık Ünlüoğlu, Ayşenil Şamlıoğlu",Turkey,"March 10, 2017",2014,TV-PG,103 min,"Comedies, International Movies","LIFE IS TOUGH FOR HÜSEYIN AFTER MARRYING HIS TRUE LOVE. HE WORKS DAY AND NIGHT TO SUPPORT HIS GROWING FAMILY, WHILE SINGER FIRUZAN COPES WITH FAME."
s6729,TV Show,Ezel,,"Kenan İmirzalıoğlu, Cansu Dere, Haluk Bilginer, Yiğit Özşener, Barış Falay, Burçin Terzioğlu, Bade İşçil, Sarp Akkaya, İpek Bilgin, Salih Kalyon, Tuncel Kurtiz, Sedef Avcı, Berrak Tüzünataç, İsmail Filiz",Turkey,"December 26, 2016",2009,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A YOUNG MAN FRAMED FOR A CRIME ESCAPES A PRISON SENTENCE BY FAKING HIS OWN DEATH AND ASSUMING A NEW IDENTITY AS HE SEEKS REVENGE.
s6730,Movie,F the Prom,Benny Fine,"Cameron Palatas, Richard Karn, Cheri Oteri, Danielle Campbell, Nicholle Tom, Joel Courtney, Luke Bilyk",United States,"March 5, 2018",2017,TV-MA,92 min,"Comedies, Romantic Movies","MADDY AND COLE WERE INSEPARABLE BEFORE HIGH SCHOOL. THEN SHE GOT POPULAR; HE DIDN'T. BUT AFTER MADDY IS BETRAYED, SHE AND COLE REUNITE – TO RUIN PROM."
s6731,Movie,Face 2 Face,Matt Toronto,"Daniela Bobadilla, Daniel Amerman, Kevin McCorkle, Mary Gordon Murray, Emily Jordan, Karrie Cox, Nicholas James Reilly, Enspirit, Sheldon A. Smith, Michael Soulema",United States,"January 15, 2018",2017,TV-MA,89 min,"Dramas, Independent Movies","TWO FORMER FRIENDS, WHO NOW LIVE FAR APART, LEARN ABOUT EACH OTHER'S INSECURITIES AND SECRETS OVER A SERIES OF VIDEO CHATS."
s6732,TV Show,Fairy Tail,,"Tetsuya Kakihara, Aya Hirano, Rie Kugimiya, Yuichi Nakamura, Sayaka Ohara, Satomi Sato, Yui Horie, Hiroki Yasumoto, Ryoko Ono, Hiroki Touchi, Shinpachi Tsuji, Wataru Hatano, Mai Nakahara, Katsuyuki Konishi, Eri Kitamura, Todd Haberkorn, Cherami Leigh, Tia Lynn Ballard, Newton Pittman, Colleen Clinkenbeard, Brittney Karbowski, Jad Saxton, Christopher R. Sabat, Monica Rial, Rick Keeling, R. Bruce Elliott, David Wald, Brina Palencia, Patrick Seitz, Jamie Marchi",Japan,"April 1, 2017",2009,TV-MA,1 Season,"Anime Series, International TV Shows","WHEN FOUR YOUNG WIZARDS TEAM UP TO TAKE JOBS ACROSS THE KINGDOM, THEY FORGE A BOND MORE POWERFUL THAN ANY MAGIC AND GROW STRONGER WITH EVERY MISSION."
s6733,TV Show,Fake or Fortune?,,"Fiona Bruce, Philip Mould, Bendor Grosvenor",United Kingdom,"July 26, 2019",2015,TV-G,1 Season,"British TV Shows, Crime TV Shows, Docuseries",FIONA BRUCE AND PHILIP MOULD USE INVESTIGATIVE SKILLS AND SCIENTIFIC TECHNIQUES TO DETERMINE IF PAINTINGS ARE REAL OR JUST IMPRESSIVE FORGERIES.
s6734,Movie,Fakta Ladh Mhana,Sanjay Jadhav,"Sachin Khedekar, Bharat Jadhav, Aniket Vishwasrao, Siddarth Jadhav, Sanjay Narvekar, Vaibhav Mangale, Santosh Juvekar, Sanjay Khapre, Mahesh Manjrekar",India,"February 15, 2018",2011,TV-14,150 min,"Action & Adventure, Dramas, International Movies","A YOUNG MAN ENLISTS THE HELP OF HIS FRIENDS TO AVENGE HIS UNCLE'S DEATH BY TAKING ON A POWERFUL, UNSCRUPULOUS POLITICIAN."
s6735,Movie,Fall Girls,Chris Stokes,"Amara La Negra, Erica Hubbard, Joely Fisher, Paris Phillips, Erica Peeples, Tami Roman, Alfred Thomas II, J-Boog, Hunter Ives, Dylan Mooney",United States,"January 1, 2020",2019,TV-14,80 min,Comedies,"FOLLOWING A NIGHT OF HARD PARTYING THAT LEFT THEIR TYCOON BOSS DEAD, FOUR WOMEN TRY TO KEEP IT A SECRET IN HOPES OF CLOSING A BILLION-DOLLAR DEAL."
s6736,Movie,Fallen,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz, James Gandolfini, Elias Koteas, Gabriel Casseus, Michael J. Pagan, Robert Joy",United States,"November 1, 2019",1998,R,124 min,Thrillers,A TOUGH HOMICIDE COP FACES HIS MOST DANGEROUS ASSIGNMENT WHEN HE MUST STOP A MURDEROUS EVIL SPIRIT WHO CAN MOVE FROM ONE HOST TO THE NEXT.
s6737,Movie,Familiye,"Sedat Kirtan, Kubilay Sarikaya","Kubilay Sarikaya, Arnel Taci, Muhammed Kirtan, Violetta Schurawlow, Burak Yiğit, Giwar Xatar Hajabi, Ridvan Kirtan, Ilhan Erdinc, Michael Hanemann, Sedat Kirtan",Germany,"May 1, 2019",2017,TV-MA,99 min,"Dramas, Independent Movies, International Movies","AN EX-CON STRUGGLES TO TAKE CARE OF HIS TWO BROTHERS, A GAMBLING ADDICT AND A YOUNG MAN WITH DOWN SYNDROME, AFTER BEING RELEASED FROM PRISON."
s6738,Movie,Famous in Ahmedabad,Hardik Mehta,,India,"December 15, 2016",2015,TV-14,29 min,"Documentaries, International Movies",FOLLOW AN 11-YEAR-OLD BOY AS HE GOES FROM ORDINARY CHILD TO COLORFUL COMPETITOR IN HIS QUEST FOR A BIG WIN AT INDIA’S BIGGEST KITE-FLYING FESTIVAL.
s6739,Movie,Fanatic,Keith L. Smith,"Denyce Lawton, Hosea Chanchez, Michelle Mitchenor, Darius McCrary, Shawne Merriman, Sticky Fingaz, Miguel A. Núñez Jr., Masika Kalysha, Zac Titus",United States,"August 24, 2019",2019,TV-14,91 min,Thrillers,"WHEN A SUCCESSFUL YOUNG RAP STAR HAS AN AFFAIR WITH AN OBSESSIVE FAN, HIS LIFE IS TURNED UPSIDE DOWN WHEN SHE KIDNAPS HIM."
s6740,Movie,Fandry,Nagraj Manjule,"Somnath Awghade, Suraj Pawar, Chhaya Kadam, Kishore Kadam, Rajeshwari Kharat, Bhushan Manjule, Nagraj Manjule, Sohail Shaikh, Sanjay Chaudhri, Vikas Pandurang Patil",India,"January 1, 2018",2014,NR,102 min,"Dramas, Independent Movies, International Movies","SPUNKY, LOWER-CASTE LAD JABYA FALLS FOR LOVELY, UPPER-CASTE SHALU. BUT HIS FAMILY'S DERIDED SOCIAL POSITION PROVES A STUBBORN STUMBLING BLOCK TO LOVE."
s6741,Movie,Farce,Shadi Ali,"Ahmed Fathy, Bayoumi Fouad, Sami Maghouri, Mohammed Tharwat, Mohamed Salam, Haya Ibrahim, Mohsen Mansour",Egypt,"June 6, 2019",2017,TV-MA,94 min,"Comedies, International Movies","A BEAUTY EXPERT, A DRUG DEALER AND A BUNGLING REVOLUTIONARY END UP IN THE GRIPS OF AN EXTREMIST GROUP AFTER MEETING ON A PLANE TO LEBANON."
s6742,TV Show,Fatal Destiny,,"Arucha Tosawat, Nappon Gomarachun, Phakin Khamwilaisak, Ratchawin Wongviriya, Penpak Sirikul, Saksit Tangtong",,"July 13, 2018",2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",A YOUNG MAN FROM A HUMBLE FAMILY IS DRAWN INTO A LIFE OF CRIME – AND SOON CONFRONTS A DETERMINED COP IN HOT PURSUIT.
s6743,TV Show,Father Brown,Ian Barber,"Mark Williams, Sorcha Cusack, Nancy Carroll, Alex Price, Hugo Speer, Tom Chambers, Keith Osborn",United Kingdom,"March 31, 2018",2017,TV-14,6 Seasons,"British TV Shows, Crime TV Shows, TV Dramas","A MODEST, COMPASSIONATE PRIEST DOUBLES AS AN EFFECTIVE CRIME SOLVER IN THIS SERIES BASED ON THE SHORT STORIES BY G.K. CHESTERTON."
s6744,Movie,Fear and Loathing in Las Vegas,Terry Gilliam,"Johnny Depp, Benicio Del Toro, Tobey Maguire, Ellen Barkin, Gary Busey, Christina Ricci, Mark Harmon, Cameron Diaz, Katherine Helmond, Michael Jeter, Craig Bierko, Lyle Lovett, Flea, Christopher Meloni, Harry Dean Stanton, Tim Thomerson",United States,"November 1, 2019",1998,R,118 min,"Comedies, Cult Movies, Dramas",A SPORTSWRITER AND HIS SAMOAN LAWYER EMBARK ON A HALLUCINOGENIC THREE-DAY ROMP FROM LOS ANGELES TO LAS VEGAS IN THIS COUNTERCULTURE CULT FAVORITE.
s6745,TV Show,Fear Files... Har Mod Pe Darr,,,India,"June 1, 2017",2015,TV-MA,1 Season,"International TV Shows, TV Horror, TV Thrillers","POSSESSED LOVERS, WITCHES, HAUNTED HOUSES AND MORE BRING TALES OF HORROR TO THE SCREEN IN THIS ANTHOLOGY SERIES."
s6746,Movie,Feel Rich,Peter Spirer,"Quincy Jones, Common, Russell Simmons, Fat Joe, Paul Wall, Quincy Jones III",United States,"August 23, 2017",2017,TV-MA,70 min,Documentaries,"TALKING SQUARELY TO THE HIP-HOP GENERATION, MUSICIANS, ATHLETES AND OTHERS OUTLINE THE BENEFITS OF EXERCISE, A HEALTHY DIET AND SPIRITUAL WELLNESS."
